block_lgd,dtname,dtcode11,block_name,object_id,sum_population
03276,Anugul,384,ANUGUL,21-384-03276,186459.125
03277,Anugul,384,ATHMALLIK,21-384-03277,135230.84375
03278,Anugul,384,BANARPAL,21-384-03278,173634.390625
03279,Anugul,384,CHHENDIPADA,21-384-03279,247557.484375
03280,Anugul,384,KANIHA,21-384-03280,148342.765625
03281,Anugul,384,KISHORENAGAR,21-384-03281,112639.7109375
03282,Anugul,384,PALALAHADA,21-384-03282,152380.328125
03283,Anugul,384,TALACHER,21-384-03283,190608.90625
03284,Balangir,393,AGALPUR,21-393-03284,90823.046875
03285,Balangir,393,BALANGIR,21-393-03285,221114.34375
03286,Balangir,393,BANGOMUNDA,21-393-03286,144029.75
03287,Balangir,393,BELPARA,21-393-03287,131431.5
03288,Balangir,393,DEOGAON,21-393-03288,118242.609375
03289,Balangir,393,GUDVELLA,21-393-03289,71368.6953125
03290,Balangir,393,KHAPRAKHOL,21-393-03290,110704.59375
03291,Balangir,393,LOISINGA,21-393-03291,179494.59375
03292,Balangir,393,MURIBAHAL,21-393-03292,119608.6640625
03293,Balangir,393,PATNAGARH,21-393-03293,173156.546875
03294,Balangir,393,PUINTALA,21-393-03294,121255.34375
03295,Balangir,393,SAINTALA,21-393-03295,137105.15625
03296,Balangir,393,TITLAGARH,21-393-03296,172676.171875
03297,Balangir,393,TUREKELA,21-393-03297,119075.0078125
03298,Baleshwar,377,BAHANAGA,21-377-03298,152914.046875
03299,Baleshwar,377,BALESHWAR,21-377-03299,410932.46875
03300,Baleshwar,377,BALIAPAL,21-377-03300,228604.859375
03301,Baleshwar,377,BASTA,21-377-03301,165742.828125
03302,Baleshwar,377,BHOGRAI,21-377-03302,307379.5
03303,Baleshwar,377,JALESWAR,21-377-03303,246227.859375
03304,Baleshwar,377,KHAIRA,21-377-03304,177267.296875
03305,Baleshwar,377,NILGIRI,21-377-03305,155942.375
03306,Baleshwar,377,OUPADA,21-377-03306,94133.9296875
03307,Baleshwar,377,REMUNA,21-377-03307,153175.78125
03308,Baleshwar,377,SIMULIA,21-377-03308,133368.046875
03309,Baleshwar,377,SORO,21-377-03309,173828.671875
03310,Bargarh,370,AMBABHONA,21-370-03310,81460.6015625
03311,Bargarh,370,ATTABIRA,21-370-03311,121641.4921875
03312,Bargarh,370,BARGARH,21-370-03312,139763.515625
03313,Bargarh,370,BARPALI,21-370-03313,263044.65625
03314,Bargarh,370,BHATLI,21-370-03314,76359.2734375
03315,Bargarh,370,BHEDEN,21-370-03315,131735.953125
03316,Bargarh,370,BIJEPUR,21-370-03316,107542.5859375
03317,Bargarh,370,GAISILET,21-370-03317,100207.8515625
03318,Bargarh,370,JHARBANDH,21-370-03318,104933.765625
03319,Bargarh,370,PADAMPUR,21-370-03319,125247.3125
03320,Bargarh,370,PAIKMAL,21-370-03320,126404.2578125
03321,Bargarh,370,SOHELLA,21-370-03321,137536.71875
03322,Bhadrak,378,BASUDEVPUR,21-378-03322,267553.46875
03323,Bhadrak,378,BHADRAK,21-378-03323,386872.1875
03324,Bhadrak,378,BHANDARIPOKHARI,21-378-03324,98600.1796875
03325,Bhadrak,378,BONTH,21-378-03325,128420.0234375
03326,Bhadrak,378,CHANDABALI,21-378-03326,283334.15625
03327,Bhadrak,378,DHAMANAGAR,21-378-03327,199043.859375
03328,Bhadrak,378,TIHIDI,21-378-03328,192188.125
