block_lgd,dtname,dtcode11,block_name,object_id,sum_population
03276,Anugul,384,ANUGUL,21-384-03276,190972.296875
03277,Anugul,384,ATHMALLIK,21-384-03277,140073.75
03278,Anugul,384,BANARPAL,21-384-03278,177664.625
03279,Anugul,384,CHHENDIPADA,21-384-03279,259912.046875
03280,Anugul,384,KANIHA,21-384-03280,152176.734375
03281,Anugul,384,KISHORENAGAR,21-384-03281,116230.796875
03282,Anugul,384,PALALAHADA,21-384-03282,157913.890625
03283,Anugul,384,TALACHER,21-384-03283,196555.265625
03284,Balangir,393,AGALPUR,21-393-03284,95144.40625
03285,Balangir,393,BALANGIR,21-393-03285,243364.3125
03286,Balangir,393,BANGOMUNDA,21-393-03286,152346.09375
03287,Balangir,393,BELPARA,21-393-03287,139687.28125
03288,Balangir,393,DEOGAON,21-393-03288,127252.03125
03289,Balangir,393,GUDVELLA,21-393-03289,74865.3828125
03290,Balangir,393,KHAPRAKHOL,21-393-03290,118203.84375
03291,Balangir,393,LOISINGA,21-393-03291,190640.375
03292,Balangir,393,MURIBAHAL,21-393-03292,126180.3125
03293,Balangir,393,PATNAGARH,21-393-03293,184060.640625
03294,Balangir,393,PUINTALA,21-393-03294,121413.4609375
03295,Balangir,393,SAINTALA,21-393-03295,146209.625
03296,Balangir,393,TITLAGARH,21-393-03296,183709.15625
03297,Balangir,393,TUREKELA,21-393-03297,126628.5546875
03298,Baleshwar,377,BAHANAGA,21-377-03298,159033.109375
03299,Baleshwar,377,BALESHWAR,21-377-03299,424662.46875
03300,Baleshwar,377,BALIAPAL,21-377-03300,238663.75
03301,Baleshwar,377,BASTA,21-377-03301,171292.875
03302,Baleshwar,377,BHOGRAI,21-377-03302,321654.65625
03303,Baleshwar,377,JALESWAR,21-377-03303,255785.640625
03304,Baleshwar,377,KHAIRA,21-377-03304,182592.03125
03305,Baleshwar,377,NILGIRI,21-377-03305,159969.875
03306,Baleshwar,377,OUPADA,21-377-03306,101067.921875
03307,Baleshwar,377,REMUNA,21-377-03307,161783.546875
03308,Baleshwar,377,SIMULIA,21-377-03308,139283.03125
03309,Baleshwar,377,SORO,21-377-03309,181914.09375
