block_lgd,dtname,dtcode11,block_name,object_id,sum_population
03276,Anugul,384,ANUGUL,21-384-03276,191309.84375
03277,Anugul,384,ATHMALLIK,21-384-03277,136673.4375
03278,Anugul,384,BANARPAL,21-384-03278,177339.46875
03279,Anugul,384,CHHENDIPADA,21-384-03279,246383.296875
03280,Anugul,384,KANIHA,21-384-03280,150321.46875
03281,Anugul,384,KISHORENAGAR,21-384-03281,113788.21875
03282,Anugul,384,PALALAHADA,21-384-03282,153550.6875
03283,Anugul,384,TALACHER,21-384-03283,192991.296875
03284,Balangir,393,AGALPUR,21-393-03284,91879.5546875
03285,Balangir,393,BALANGIR,21-393-03285,226022.25
03286,Balangir,393,BANGOMUNDA,21-393-03286,146382.21875
03287,Balangir,393,BELPARA,21-393-03287,134535.46875
03288,Balangir,393,DEOGAON,21-393-03288,120489.46875
03289,Balangir,393,GUDVELLA,21-393-03289,72801.3046875
03290,Balangir,393,KHAPRAKHOL,21-393-03290,112195.109375
03291,Balangir,393,LOISINGA,21-393-03291,183240.515625
03292,Balangir,393,MURIBAHAL,21-393-03292,121931.890625
03293,Balangir,393,PATNAGARH,21-393-03293,176925.75
03294,Balangir,393,PUINTALA,21-393-03294,124050.578125
03295,Balangir,393,SAINTALA,21-393-03295,140637.828125
03296,Balangir,393,TITLAGARH,21-393-03296,176549.234375
03297,Balangir,393,TUREKELA,21-393-03297,121619.796875
03298,Baleshwar,377,BAHANAGA,21-377-03298,155298.359375
03299,Baleshwar,377,BALESHWAR,21-377-03299,414822.71875
03300,Baleshwar,377,BALIAPAL,21-377-03300,231730.453125
03301,Baleshwar,377,BASTA,21-377-03301,168798.140625
03302,Baleshwar,377,BHOGRAI,21-377-03302,312859.0
03303,Baleshwar,377,JALESWAR,21-377-03303,248839.0625
03304,Baleshwar,377,KHAIRA,21-377-03304,179954.09375
03305,Baleshwar,377,NILGIRI,21-377-03305,157056.890625
03306,Baleshwar,377,OUPADA,21-377-03306,95478.734375
03307,Baleshwar,377,REMUNA,21-377-03307,156502.875
03308,Baleshwar,377,SIMULIA,21-377-03308,136148.65625
03309,Baleshwar,377,SORO,21-377-03309,175603.15625
03310,Bargarh,370,AMBABHONA,21-370-03310,82193.25
03311,Bargarh,370,ATTABIRA,21-370-03311,123781.5
03312,Bargarh,370,BARGARH,21-370-03312,141031.03125
03313,Bargarh,370,BARPALI,21-370-03313,265760.65625
03314,Bargarh,370,BHATLI,21-370-03314,77064.4375
03315,Bargarh,370,BHEDEN,21-370-03315,132953.828125
03316,Bargarh,370,BIJEPUR,21-370-03316,108656.359375
03317,Bargarh,370,GAISILET,21-370-03317,101129.4140625
03318,Bargarh,370,JHARBANDH,21-370-03318,105535.8203125
03319,Bargarh,370,PADAMPUR,21-370-03319,126863.9453125
03320,Bargarh,370,PAIKMAL,21-370-03320,127989.4609375
03321,Bargarh,370,SOHELLA,21-370-03321,138490.96875
03322,Bhadrak,378,BASUDEVPUR,21-378-03322,270677.4375
03323,Bhadrak,378,BHADRAK,21-378-03323,391276.3125
