block_lgd,dtname,dtcode11,block_name,object_id,max,mean,count,sum
03276,Anugul,384,ANUGUL,21-384-03276,0.4127202085971832,0.29385741907333435,964,283.2785519866943
03277,Anugul,384,ATHMALLIK,21-384-03277,0.32090895891189575,0.2662102683158466,892,237.4595593377352
03278,Anugul,384,BANARPAL,21-384-03278,0.31829275312423705,0.28838384594043454,221,63.73282995283603
03279,Anugul,384,CHHENDIPADA,21-384-03279,0.32090895891189575,0.22348754481538557,832,185.9416372864008
03280,Anugul,384,KANIHA,21-384-03280,0.25503206148147584,0.21621550845159232,621,134.26983074843884
03281,Anugul,384,KISHORENAGAR,21-384-03281,0.32090895891189575,0.26208014967852516,731,191.5805894150019
03282,Anugul,384,PALALAHADA,21-384-03282,0.32686204109191896,0.26595925957527683,1016,270.21460772848127
03283,Anugul,384,TALACHER,21-384-03283,0.31829275312423705,0.22602273751824978,251,56.731707117080695
03284,Balangir,393,AGALPUR,21-393-03284,0.3716411019802094,0.2519748155355454,280,70.55294834995271
03285,Balangir,393,BALANGIR,21-393-03285,0.3443055130004883,0.27196495581636776,386,104.97847294511796
03286,Balangir,393,BANGOMUNDA,21-393-03286,0.23796956996917726,0.19781653522763934,301,59.54277710351944
03287,Balangir,393,BELPARA,21-393-03287,0.23994381313323976,0.23466545568831632,488,114.51674237589836
03288,Balangir,393,DEOGAON,21-393-03288,0.3443055130004883,0.28919507238719727,427,123.48629590933324
03289,Balangir,393,GUDVELLA,21-393-03289,0.24739648518562318,0.24195201945867179,212,51.29382812523842
03290,Balangir,393,KHAPRAKHOL,21-393-03290,0.2910523405313492,0.23802263671965215,555,132.10256337940694
03291,Balangir,393,LOISINGA,21-393-03291,0.3716411019802094,0.2630155908417058,333,87.58419175028803
03292,Balangir,393,MURIBAHAL,21-393-03292,0.3443055130004883,0.22675235642329483,407,92.28820906428099
03293,Balangir,393,PATNAGARH,21-393-03293,0.3716411019802094,0.2741629066340015,562,154.07955352830885
03294,Balangir,393,PUINTALA,21-393-03294,0.339427474462986,0.2631774237055169,297,78.16369484053851
03295,Balangir,393,SAINTALA,21-393-03295,0.3443055130004883,0.3098879781837587,539,167.02962024104593
03296,Balangir,393,TITLAGARH,21-393-03296,0.3443055130004883,0.22404894779532653,421,94.32460702183246
03297,Balangir,393,TUREKELA,21-393-03297,0.23796956996917726,0.21779559713335414,456,99.31479229280949
03298,Baleshwar,377,BAHANAGA,21-377-03298,0.26017182199954986,0.25533418825635545,208,53.10951115732193
03299,Baleshwar,377,BALESHWAR,21-377-03299,0.46913435208797455,0.40306993880885544,373,150.34508717570307
03300,Baleshwar,377,BALIAPAL,21-377-03300,0.47672601518630986,0.18882475350673664,263,49.660910172271734
03301,Baleshwar,377,BASTA,21-377-03301,0.47672601518630986,0.45632821649013683,235,107.23713087518216
03302,Baleshwar,377,BHOGRAI,21-377-03302,0.5170085762739182,0.38748840788688266,293,113.53410351085662
03303,Baleshwar,377,JALESWAR,21-377-03303,0.48124522151947025,0.4715462569769563,328,154.66717228844166
03304,Baleshwar,377,KHAIRA,21-377-03304,0.2850707981348038,0.27207114664062804,287,78.08441908586025
03305,Baleshwar,377,NILGIRI,21-377-03305,0.3364206834793091,0.2451585877378515,298,73.05725914587975
03306,Baleshwar,377,OUPADA,21-377-03306,0.3364206834793091,0.2775071135437613,289,80.199555814147
03307,Baleshwar,377,REMUNA,21-377-03307,0.41587603292465214,0.2655182286332954,264,70.09681235918998
03308,Baleshwar,377,SIMULIA,21-377-03308,0.2716502946138382,0.2651253306600356,186,49.31331150276662
03309,Baleshwar,377,SORO,21-377-03309,0.2716502946138382,0.2610837296647308,226,59.00492290422916
03310,Bargarh,370,AMBABHONA,21-370-03310,0.39685925390720367,0.3667516865438234,569,208.6817096434355
03311,Bargarh,370,ATTABIRA,21-370-03311,0.38820265340805055,0.37923263678225805,543,205.92332177276612
03312,Bargarh,370,BARGARH,21-370-03312,0.38820265340805055,0.3243056094324447,251,81.40070796754361
03313,Bargarh,370,BARPALI,21-370-03313,0.39264834594726566,0.359926455709249,334,120.21543620688917
03314,Bargarh,370,BHATLI,21-370-03314,0.39685925390720367,0.3892828345933143,339,131.96688092713356
03315,Bargarh,370,BHEDEN,21-370-03315,0.38820265340805055,0.3737541642124271,324,121.09634920482637
03316,Bargarh,370,BIJEPUR,21-370-03316,0.3716411019802094,0.29958359429358594,282,84.48257359079123
03317,Bargarh,370,GAISILET,21-370-03317,0.3716411019802094,0.36107026011100296,342,123.48602895796301
