Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2019_ORULB_56092_7,5_SMC/SBP/2019-20,"Construction of RCC drain from Ramachandi Nurshing home to Mitu Panda house at Pathanbandha in W.No.07, SMC, Sambalpur","Construction of RCC drain from Ramachandi Nurshing home to Mitu Panda house at Pathanbandha in W.No.07, SMC, Sambalpur",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,10-Sep-2019 11:00 AM,NA ,120.0,No ,No,Online,23-Sep-2019 11:00 AM,Municipal Bodies||Sambalpur Municipal Corporation,Sambalpur,768001.0,1.0,"6,05,466",DEVENDER KUMAR NAYYAR,"605,466.03",Accepted-AOC,22-Dec-2022,Municipal Bodies||Sambalpur Municipal Corporation,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2021_CEBMB_68114_17,e- BNID-02/2021-22 1.,Restoration to RFB of Badanadi near village Vereda D/S from RD 6251 M to 6416.10 M.,Improvement to river embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,,Pratima Manjari Gouda,"570,869",Accepted-AOC,19-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",True,"{'Flood': 0, 'Embankment': 1, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 1, 'Drain': 0, 'Restoration': 1, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 1}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'improvement': 1, 'restoration': 1}"
2021_CEBMB_68232_20,e-BNID-03/ 2021-22,Construction of protection wall and fall at RD 21640 M including repair of O/L near Bathing ghat of Khajuritank of Baghua Left Distributary.,Construction of protection wall and fall,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,07-May-2021 01:40 PM,NA ,90.0,No ,No,Online,18-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,,BINAPANI PRADHAN,"605,378",Accepted-AOC,19-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 2, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,False,Repair and Restoration,"{'repair': 1, 'Construction': 2}"
2021_CEBMB_72324_1,e- BNID-08/ 2021-22,Construction of additional VRB at RD 1999 M of Nuagaon Distributary under Rushikulya Irrigation System.,Construction of VRB,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,08-Nov-2021 10:00 AM,NA ,90.0,No ,No,Online,23-Nov-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,2.0,"88,39,000",SIBA PRASAD PATTANAIK,"7,513,237",Rejected-AOC,18-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 1, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,False,Repair and Restoration,{'Construction': 2}
2021_CEDC_72008_1,"ACEDC,BLS/DDBLS-06/2021-22 (1)","Construction of Additional Sluice cum VRB at RD 430 m.of Gochhida-Rasalpur river embankment under Bhograi Block in Balasore District, DOAB No.IX under D.I.P.",Structure work,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,30-Oct-2021 10:00 AM,NA ,90.0,No ,No,Online,16-Nov-2021 11:30 AM,"CE,Drainage,Cuttack||SE,Drainage,Balasore||EE, Drainage Divn,Balasore",Bhograi Block of Balasore District,756038.0,2.0,"6,97,42,732",BASANTA KUMAR MISHRA,"59,288,296",Rejected-Finance,28-Dec-2022,"CE,Drainage,Cuttack||SE,Drainage,Balasore||EE, Drainage Divn,Balasore",True,"{'Flood': 0, 'Embankment': 1, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 1, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 1, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'Construction': 1}
2021_CEUK_73954_1,SE-NID-06/2021-22(03),CC Lining and Guard Wall from RD 10655.00m to RD 10699.20m of Left Distributary of Bhaskel Irrigation Project,CC Lining and Guard Wall,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,10-Dec-2021 06:50 PM,NA ,90.0,No ,No,Online,21-Dec-2021 11:00 AM,"CE, U Indravati Irr.Project,Khatiguda||SE,Right Canal Circle,Mukhiguda||EE Nawarangapur Irr. Divn. Nawarangapur",Umerkote,764073.0,1.0,"8,74,860",MANAS KUMAR SAHU,"743,718.89",Rejected-AOC,31-Dec-2022,"CE, U Indravati Irr.Project,Khatiguda||SE,Right Canal Circle,Mukhiguda||EE Nawarangapur Irr. Divn. Nawarangapur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 1, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,False,Others,
2021_EICCL_67761_1,S E J C R AND B 01/2021-22,"CONSTRUCTION OF H.L BRIDGE OVER LOCAL NALLAH BANDHUGUDA AT 0/030 KM ON BANDHUGUDA- GAJALMAMUDI ROAD OF CHITRAKONDA BLOCK , DISTRICT MALKANGIRI UNDER SETU SCHEME",civil works,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,15-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,28-Apr-2021 10:00 AM,EIC-CIVIL||SERNB-CIRCLE-JEYPORE,MALKANGIRI,764045.0,2.0,,PRIYABRATA ROUT,"20,614,509",Rejected-AOC,09-Dec-2022,EIC-CIVIL||SERNB-CIRCLE-JEYPORE,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 1, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 1, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 1, 'Bridge': 1}"
2021_EICCL_73459_2,C.C.E.J.C R AND B 13/2021-22,CONSTRUCTION OF BOX CELL BRIDGE OVER LOCAL NALLAH ON NARAYANPATNA PWD ROAD TO BORGI ROAD AT CH 0-650 KM UNDER STATE PLAN FOR THE YEAR 2021-22,civil works,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,04-Dec-2021 10:00 AM,NA ,90.0,No ,No,Online,17-Dec-2021 10:00 AM,EIC-CIVIL||SERNB-CIRCLE-JEYPORE,KORAPUT,764020.0,2.0,,CHANDAN KUMAR BISOI,"16,989,097",Rejected-Finance,09-Dec-2022,EIC-CIVIL||SERNB-CIRCLE-JEYPORE,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 1, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 1, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 1, 'Bridge': 1}"
2021_ORULB_67695_20,BMC(BAM)/237/2020-21,Imp. of Road and drain at Harijana Sahi ( Near to Balwadi School and side of night Shelter ) in ward no. 20,Imp. of Road and drain at Harijana Sahi ( Near to Balwadi School and side of night Shelter ) in ward no. 20,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,09-Apr-2021 03:00 PM,NA ,120.0,No ,No,Online,23-Apr-2021 11:30 AM,Municipal Bodies||Brahmapur Municipal Corporation,BERHAMPUR,760002.0,1.0,,MUNA SETHI,"1,650,031.61",Rejected-Finance,02-Dec-2022,Municipal Bodies||Brahmapur Municipal Corporation,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2022_CCEDI_82505_1,02(1)/SEDHWD of 2022-23,Construction of Community Centre at Batapalasa R.R. Colony of Deo Irrigation Project.,Construction of Community Centre at Batapalasa R.R. Colony of Deo Irrigation Project.,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,31-Oct-2022 10:00 AM,NA ,90.0,No ,No,Online,15-Nov-2022 11:00 AM,CCE Deo Irr Project Karanjia||CCE Deo Irr Project Karanjia||E.E Deo Head Works Divn Karanjia,Batapalasa,757037.0,1.0,"10,87,786",Malay Kumar Sahoo,"924,727",Rejected-Finance,21-Dec-2022,CCE Deo Irr Project Karanjia||CCE Deo Irr Project Karanjia||E.E Deo Head Works Divn Karanjia,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 2, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,False,Repair and Restoration,{'Construction': 2}
