Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2018_ORULB_45907_22,NAC-Daspalla/01/2018-19,Renovation of Badhi Pokhari in W.no-7. Sl. No. 22,Renovation of Badhi Pokhari in W.no-7. Sl. No. 22,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,17-Apr-2018 10:00 AM,NA ,30.0,No ,No,Online,24-Apr-2018 11:00 AM,Municipal Bodies||Daspalla NAC,"NAC, Daspalla",752084.0,1.0,"4,00,000",ANADI DALEI,"340,043",Rejected-Technical,19-Jan-2022,Municipal Bodies||Daspalla NAC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 2, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,False,Repair and Restoration,{'renovation': 2}
2018_ORULB_46293_5,BMC(BAM)/163/2017-18,Imp. Of Drain in between Nilakantha Nagar 2nd. and 3rd. line in W.No.25,Imp. Of Drain in between Nilakantha Nagar 2nd. and 3rd. line in W.No.25,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,28-Apr-2018 03:00 PM,NA ,120.0,No ,No,Online,08-May-2018 11:30 AM,Municipal Bodies||Brahmapur Municipal Corporation,BERHAMPUR,760002.0,1.0,"4,50,000",Gopal Krushna Behera,"447,834",Accepted-AOC,15-Jan-2022,Municipal Bodies||Brahmapur Municipal Corporation,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2020_CELBB_64435_1,MND-04 OF 2020-21,Protection to Bareni Padia on Mahanadi Left Embankment near village Berhempur for the year 2020-21,Protection to Bareni Padia on Mahanadi Left Embankment near village Berhempur for the year 2020-21,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,08-Dec-2020 10:00 AM,NA ,90.0,No ,No,Online,15-Dec-2020 11:30 AM,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Mahanadi North Division,Jagatpur",athagarh,754021.0,1.0,,AMARESH LENKA,"2,630,469",Rejected-Finance,12-Jan-2022,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Mahanadi North Division,Jagatpur",True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 2, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Preparedness Measures,{'Protection': 2}
2020_CELBB_64435_10,MND-04 OF 2020-21,Restoration to Genguti left embankment near Goudapatna and Benapur for the year 2020-21,Restoration to Genguti left embankment near Goudapatna and Benapur for the year 2020-21,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,08-Dec-2020 10:00 AM,NA ,90.0,No ,No,Online,15-Dec-2020 11:30 AM,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Mahanadi North Division,Jagatpur",NURTANG,754021.0,1.0,,ASHOK DALAI,"1,649,083",Rejected-Finance,11-Jan-2022,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Mahanadi North Division,Jagatpur",True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 2, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'restoration': 2}
2020_CELBB_64435_11,MND-04 OF 2020-21,Improvement to Genguti right embankment from Padmanavpur to Kulaharipur for the year 2020-21,Improvement to Genguti right embankment from Padmanavpur to Kulaharipur for the year 2020-21,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,08-Dec-2020 10:00 AM,NA ,90.0,No ,No,Online,15-Dec-2020 11:30 AM,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Mahanadi North Division,Jagatpur",NURTANG,754021.0,1.0,,BARSA MOHAPATRA,"2,593,542",Rejected-Finance,11-Jan-2022,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Mahanadi North Division,Jagatpur",True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'improvement': 2}
2020_CELBB_64435_13,MND-04 OF 2020-21,Protection to scoured bank on Karandia left from RD 400 m to RD 540 m near village Sisua Jena Sahi for the year 2020-21,Protection to scoured bank on Karandia left from RD 400 m to RD 540 m near village Sisua Jena Sahi for the year 2020-21,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,08-Dec-2020 10:00 AM,NA ,90.0,No ,No,Online,15-Dec-2020 11:30 AM,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Mahanadi North Division,Jagatpur",PUNDALO,754021.0,1.0,,SRIKANT MALLIK,"1,502,804",Rejected-Finance,11-Jan-2022,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Mahanadi North Division,Jagatpur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 2, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,False,Preparedness Measures,"{'Protection': 2, 'scoured': 2, 'Scoured bank': 2}"
2020_CELBB_64435_14,MND-04 OF 2020-21,Protection to Scoured Bank on Chitrotpala left embankment near Gadadhar Pitha (working RD 23.850 Km to RD 23.911 Km) for the year 2020-21,Protection to Scoured Bank on Chitrotpala left embankment near Gadadhar Pitha (working RD 23.850 Km to RD 23.911 Km) for the year 2020-21,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,08-Dec-2020 10:00 AM,NA ,90.0,No ,No,Online,15-Dec-2020 11:30 AM,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Mahanadi North Division,Jagatpur",PUNDALO,754021.0,1.0,,somanath swain,"1,277,804",Rejected-Finance,11-Jan-2022,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Mahanadi North Division,Jagatpur",True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 2, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Preparedness Measures,"{'Protection': 2, 'scoured': 2, 'Scoured bank': 2}"
2020_CELBB_64435_15,MND-04 OF 2020-21,Protection to scoured bank on Chitrotpala Right from RD 12.300 Km to 12.500 Km near village Manikapur (working RD 12.530 Km to RD 12.638 Km) for the year 2020-21,Protection to scoured bank on Chitrotpala Right from RD 12.300 Km to 12.500 Km near village Manikapur (working RD 12.530 Km to RD 12.638 Km) for the year 2020-21,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,08-Dec-2020 10:00 AM,NA ,90.0,No ,No,Online,15-Dec-2020 11:30 AM,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Mahanadi North Division,Jagatpur",PUNDALO,754021.0,1.0,,SUBRAT KUMAR SAHU,"1,576,338",Rejected-Finance,11-Jan-2022,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Mahanadi North Division,Jagatpur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 2, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,False,Preparedness Measures,"{'Protection': 2, 'scoured': 2, 'Scoured bank': 2}"
2020_CELBB_64435_16,MND-04 OF 2020-21,Protection to Scoured Bank on Chitrotpala left embankment near village Pundalo at Korua Girls High School for the year 2020-21,Protection to Scoured Bank on Chitrotpala left embankment near village Pundalo at Korua Girls High School for the year 2020-21,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,08-Dec-2020 10:00 AM,NA ,90.0,No ,No,Online,15-Dec-2020 11:30 AM,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Mahanadi North Division,Jagatpur",PUNDALO,754021.0,1.0,,SURENDRA NATH SWAIN,"1,427,742",Rejected-Finance,11-Jan-2022,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Mahanadi North Division,Jagatpur",True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 2, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Preparedness Measures,"{'Protection': 2, 'scoured': 2, 'Scoured bank': 2}"
2020_CELBB_64435_3,MND-04 OF 2020-21,Restoration to Gobari right embankment including repair of Janhamuhan Sluice for the year 2020-21,Restoration to Gobari right embankment including repair of Janhamuhan Sluice for the year 2020-21,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,08-Dec-2020 10:00 AM,NA ,90.0,No ,No,Online,15-Dec-2020 11:30 AM,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Mahanadi North Division,Jagatpur",kendupatna,754021.0,1.0,,PRATISH RANJAN SAHOO,"2,637,660",Rejected-Finance,12-Jan-2022,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Mahanadi North Division,Jagatpur",True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 2, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 2, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'repair': 2, 'restoration': 2}"
