Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2021_EICCL_71368_1,03/KBJ/2021-22,Construction of new RCC Box Cell Culvert on Balangir Kantabanji Bangomunda Chandutora Road (SH-42) at Ch.78/140 Km. for the year 2021-22,Construction of new RCC Box Cell Culvert on Balangir Kantabanji Bangomunda Chandutora Road (SH-42) at Ch.78/140 Km. for the year 2021-22,Works,National Competitive Bid,Percentage,Civil Works - Roads,No,No,NA ,28-Sep-2021 11:00 AM,NA ,90.0,No ,No,Online,08-Oct-2021 11:30 AM,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KANTABANJI,KANTABANJI,767039.0,1.0,"17,69,900",MANISHA JAIN,"1,504,592",Rejected-AOC,29-Jun-2024,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KANTABANJI,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,True,Repair and Restoration,{'Construction': 2}
2021_EICCL_73805_3,05/KBJ/2021-22,Construction of Check Dam at 5/090 Km. on Harishankar-Udyanbandh Road (ODR) for the year 2021-22,Construction of Check Dam at 5/090 Km. on Harishankar-Udyanbandh Road (ODR) for the year 2021-22,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,09-Dec-2021 11:00 AM,NA ,90.0,No ,No,Online,22-Dec-2021 11:30 AM,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KANTABANJI,KANTABANJI,767039.0,1.0,"13,26,687",SANKALP RANJAN NAYAK,"1,127,817",Rejected-Finance,29-Jun-2024,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KANTABANJI,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 2, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Check Dam': 2, 'Construction': 2}"
2021_EICCL_73805_4,05/KBJ/2021-22,Construction of Check Dam at 25/500 Km. on Saintala-Titilagarh Road (MDR-40) for the year 2021-22,Construction of Check Dam at 25/500 Km. on Saintala-Titilagarh Road (MDR-40) for the year 2021-22,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,09-Dec-2021 11:00 AM,NA ,90.0,No ,No,Online,22-Dec-2021 11:30 AM,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KANTABANJI,KANTABANJI,767039.0,1.0,"13,26,948",KISHOR KUMAR MEHER,"1,128,038",Rejected-Finance,29-Jun-2024,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KANTABANJI,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 2, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Check Dam': 2, 'Construction': 2}"
2021_EICCL_73807_1,05(1)/KBJ/2021-22,Construction of Check Dam at 29/400 Km. on Saintala-Titilagarh Road (MDR-40) for the year 2021-22,Construction of Check Dam at 29/400 Km. on Saintala-Titilagarh Road (MDR-40) for the year 2021-22,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,09-Dec-2021 11:00 AM,NA ,90.0,No ,No,Online,22-Dec-2021 11:30 AM,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KANTABANJI,KANTABANJI,767039.0,2.0,"53,09,445",SAKHI KUMBHAR,"4,513,559",Rejected-Finance,29-Jun-2024,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KANTABANJI,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 2, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Check Dam': 2, 'Construction': 2}"
2022_CEBMB_82127_1,"ACE,VNB-03/2022-23",FLOOD PROTECTION WORK ON RIGHT FLOOD BANK OF RIVER VANSADHARA NEAR VILLAGE SERAMA IN RAYAGADA DISTRICT,FLOOD PROTECTION WORK ON RIGHT FLOOD BANK OF RIVER VANSADHARA NEAR VILLAGE SERAMA IN RAYAGADA DISTRICT,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,13-Oct-2022 11:00 AM,NA ,90.0,No ,No,Online,28-Oct-2022 11:30 AM,"CE-BM,RVN Basin,Berhampur||SE Southern Irr Circle II Paralakhemundi",GUNUPUR,765022.0,2.0,"3,71,81,282",RANJIT KUMAR PANIGRAHI,"31,607,808",Rejected-Technical,24-Jun-2024,"CE-BM,RVN Basin,Berhampur||SE Southern Irr Circle II Paralakhemundi",True,"{'Flood': 4, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 4, 'Bridge': 0, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 2, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,False,Preparedness Measures,"{'Protection': 2, 'Flood Protection work': 2}"
2022_CEBMB_82127_2,"ACE,VNB-03/2022-23",Flood protection work on right flood bank of river Vansadhara near village Pujariguda in Rayagada District. .,Flood protection work on right flood bank of river Vansadhara near village Pujariguda in Rayagada District.,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,13-Oct-2022 11:00 AM,NA ,90.0,No ,No,Online,28-Oct-2022 11:30 AM,"CE-BM,RVN Basin,Berhampur||SE Southern Irr Circle II Paralakhemundi",GUNUPUR,765022.0,2.0,"4,17,84,191",SOURYA PARIJA,"35,520,741",Rejected-Technical,24-Jun-2024,"CE-BM,RVN Basin,Berhampur||SE Southern Irr Circle II Paralakhemundi",True,"{'Flood': 4, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 4, 'Bridge': 0, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 2, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,False,Preparedness Measures,"{'Protection': 2, 'Flood Protection work': 2}"
2022_CELBB_81930_39,Eproc.Tender Call Notice No.PID-02 of 2022-23,PID-49Restoration to Daya left embankment from RD 2.00 km to 2.30 km (Launching and packing),Restoration to Daya left embankment from RD 2.00 km to 2.30 km (Launching and packing),Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,05-Oct-2022 11:00 AM,NA ,90.0,No ,No,Online,17-Oct-2022 11:00 AM,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Puri Irr Division,Puri",PURI,752003.0,1.0,"35,55,595",CHAKRADHAR SAHU,"3,022,611",Rejected-Finance,03-Jun-2024,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Puri Irr Division,Puri",True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 1, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'restoration': 1}
2022_EICCL_76815_5,09/KBJ/2021-22,Construction of Check Dam under Bileisathi Bridge at 4/450 Km. on Patnagarh - Khaprakhol - Harishankar Road (MDR-37),Construction of Check Dam under Bileisathi Bridge at 4/450 Km. on Patnagarh - Khaprakhol - Harishankar Road (MDR-37),Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,11-Apr-2022 11:00 AM,NA ,90.0,No ,No,Online,26-Apr-2022 11:30 AM,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KANTABANJI,KANTABANJI,767039.0,1.0,"19,38,286",KUMAR CHANDRA PATRA,"1,647,737",Rejected-AOC,29-Jun-2024,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KANTABANJI,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 2, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Check Dam': 2, 'Construction': 2, 'Bridge': 2}"
2022_EICCL_76815_6,09/KBJ/2021-22,Construction of Check Dam of Paruanjore Bridge at 5/200 Km. on Patnagarh - Khaprakhol - Harishankar Road (MDR-37),Construction of Check Dam of Paruanjore Bridge at 5/200 Km. on Patnagarh - Khaprakhol - Harishankar Road (MDR-37),Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,11-Apr-2022 11:00 AM,NA ,90.0,No ,No,Online,26-Apr-2022 11:30 AM,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KANTABANJI,KANTABANJI,767039.0,1.0,"23,10,391",ANITA AGRAWAL,"1,964,063",Rejected-AOC,29-Jun-2024,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KANTABANJI,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 2, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Check Dam': 2, 'Construction': 2, 'Bridge': 2}"
2022_ORULB_82838_16,08/BGH-MUN/2022-23,"Construction of CC Road and drain from Bibhu House to Brahmachari Bandha, Ward no-16","Construction of CC Road and drain from Bibhu House to Brahmachari Bandha, Ward no-16",Works,Open Tender,Percentage,Civil Works - Bridges,No,No,NA ,04-Nov-2022 05:00 PM,NA ,120.0,No ,No,Online,15-Nov-2022 11:00 AM,Municipal Bodies||Bargarh Municipal Council,BARGARH MUNICIPALITY,768028.0,1.0,"10,16,711",Manoj Kumar Mohanty,"1,016,711.27",Rejected-Finance,03-Jun-2024,Municipal Bodies||Bargarh Municipal Council,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
