class,age,male,female
0,0 to 1,1598.75,1478.36
1,1 to 5,6260.63,5779.15
10,10 to 15,7643.39,7303.08
15,15 to 20,7646.2,7581.63
20,20 to 25,7342.92,6791.15
25,25 to 30,7042.77,6663.76
30,30 to 35,6841.95,6601.84
35,35 to 40,6527.54,6065.6
40,40 to 45,5864.54,5791.32
45,45 to 50,5273.13,5049.2
5,5 to 10,7252.95,6780.02
50,50 to 55,4601.68,4612.74
55,55 to 60,4121.03,4226.41
60,60 to 65,3847.41,3852.6
65,65 to 70,2651.41,2751.04
70,70 to 75,1661.73,1869.22
75,75 to 80,917.41,1179.02
80,80 and over,817.22,1045.78
