class,age,male,female
0,0 to 1,1049.47,918.12
1,1 to 5,4109.67,3589.08
10,10 to 15,5948.81,5711.31
15,15 to 20,5784.21,5714.04
20,20 to 25,5693.33,5211.35
25,25 to 30,5344.37,5111.53
30,30 to 35,4943.17,5003.7
35,35 to 40,4593.22,4662.39
40,40 to 45,4258.22,4187.42
45,45 to 50,3750.12,3537.95
5,5 to 10,5461.02,4908.69
50,50 to 55,3136.27,3333.78
55,55 to 60,2779.47,2767.79
60,60 to 65,2385.17,2442.39
65,65 to 70,1696.59,1661.45
70,70 to 75,1171.23,1293.27
75,75 to 80,754.83,761.43
80,80 and over,622.7,678.39
