class,age,male,female
0,0 to 1,2336.06,2123.67
1,1 to 5,9147.9,8301.75
10,10 to 15,12582.31,11705.39
15,15 to 20,11890.89,11382.11
20,20 to 25,12258.64,11496.3
25,25 to 30,12900.46,12169.21
30,30 to 35,12084.31,10995.51
35,35 to 40,10795.8,9897.05
40,40 to 45,9346.31,8759.16
45,45 to 50,8418,7836.93
5,5 to 10,11995.83,11044.69
50,50 to 55,7180.55,7009.03
55,55 to 60,6065.94,5645.67
60,60 to 65,4855.19,4670.94
65,65 to 70,3700.38,3476.94
70,70 to 75,2378.78,2601.18
75,75 to 80,1717.06,1789.51
80,80 and over,1346.16,1540.29
