class,age,male,female
0,0 to 1,1102.66,964.65
1,1 to 5,4317.95,3770.98
10,10 to 15,6250.3,6000.77
15,15 to 20,6077.36,6003.64
20,20 to 25,5981.87,5475.47
25,25 to 30,5615.22,5370.59
30,30 to 35,5193.7,5257.3
35,35 to 40,4826.01,4898.68
40,40 to 45,4474.03,4399.65
45,45 to 50,3940.18,3717.26
5,5 to 10,5737.79,5157.47
50,50 to 55,3295.22,3502.74
55,55 to 60,2920.34,2908.07
60,60 to 65,2506.05,2566.17
65,65 to 70,1782.57,1745.66
70,70 to 75,1230.59,1358.81
75,75 to 80,793.09,800.02
80,80 and over,654.26,712.77
