class,age,male,female
0,0 to 1,1162.17,1024.48
1,1 to 5,4551,4004.86
10,10 to 15,6256.54,5813.95
15,15 to 20,6851.14,6593.36
20,20 to 25,7410.59,6869.55
25,25 to 30,7452.47,6997.9
30,30 to 35,7025.15,6441.64
35,35 to 40,6424.56,5908.65
40,40 to 45,5823.71,5269.68
45,45 to 50,5173.5,4722.25
5,5 to 10,5582.79,4980.45
50,50 to 55,4402.88,4262.6
55,55 to 60,4036.28,3563.84
60,60 to 65,3165.67,2870.33
65,65 to 70,2290.78,2174.5
70,70 to 75,1636.02,1727.97
75,75 to 80,1277,1264.67
80,80 and over,1014.69,1071.85
