class,age,male,female
0,0 to 1,849.28,775.27
1,1 to 5,3325.72,3030.64
10,10 to 15,4542.08,4270.1
15,15 to 20,4881.43,4858.17
20,20 to 25,5001.23,4917.03
25,25 to 30,4919.09,4622.5
30,30 to 35,4581.11,4293.71
35,35 to 40,4200.33,3973.75
40,40 to 45,3816.09,3752.69
45,45 to 50,3496.42,3343.44
5,5 to 10,4100.74,3715.45
50,50 to 55,2992.29,3041.67
55,55 to 60,2685.65,2499.64
60,60 to 65,2183.95,2046.21
65,65 to 70,1482.64,1428.53
70,70 to 75,931.7,1027.7
75,75 to 80,595.8,632.47
80,80 and over,470.83,543.51
