class,age,male,female
0,0 to 1,1117.77,947.15
1,1 to 5,4377.13,3702.56
10,10 to 15,5610.57,5194.2
15,15 to 20,5724.56,5470.43
20,20 to 25,5746.36,5589.93
25,25 to 30,5771.29,5563.82
30,30 to 35,5677.46,5314.61
35,35 to 40,5314.33,4765.75
40,40 to 45,4589.41,4295.49
45,45 to 50,4025.61,3821.36
5,5 to 10,5210.83,4645.12
50,50 to 55,3504.85,3587.46
55,55 to 60,3309.08,3104.07
60,60 to 65,2825.22,2584.21
65,65 to 70,1957.9,1779.77
70,70 to 75,1319.67,1280.04
75,75 to 80,846.77,794.58
80,80 and over,676.86,629.09
