class,age,male,female
0,0 to 1,1876.82,1735.19
1,1 to 5,7349.52,6783.12
10,10 to 15,9911.19,9302.24
15,15 to 20,8371.5,8397.43
20,20 to 25,8037.07,7958.02
25,25 to 30,8243.49,7811.99
30,30 to 35,7801.69,7707.1
35,35 to 40,7413.52,7077.06
40,40 to 45,6548.99,6179.37
45,45 to 50,5739.06,5375.5
5,5 to 10,8785.24,8178.59
50,50 to 55,4829.34,4923.83
55,55 to 60,4512.74,4424.81
60,60 to 65,4179.83,3898.93
65,65 to 70,2697.37,2530.39
70,70 to 75,1698.04,1765.71
75,75 to 80,943.29,1004.21
80,80 and over,779.24,808.12
