class,age,male,female
0,0 to 1,864.46,786.2
1,1 to 5,3385.2,3073.39
10,10 to 15,4760.46,4493.09
15,15 to 20,4534.18,4589.66
20,20 to 25,4584.09,4487.36
25,25 to 30,4504.1,4375.68
30,30 to 35,4211.13,3992.13
35,35 to 40,3754.1,3603.08
40,40 to 45,3370.13,3291.7
45,45 to 50,3037.28,2978.32
5,5 to 10,4229.92,3864.75
50,50 to 55,2747.08,2670.67
55,55 to 60,2246.91,2113.02
60,60 to 65,1753.57,1652.51
65,65 to 70,1328.56,1296.28
70,70 to 75,1001.97,1105.3
75,75 to 80,711.11,730.37
80,80 and over,555.55,618.41
