class,age,male,female
0,0 to 1,846.12,771.25
1,1 to 5,3313.35,3014.96
10,10 to 15,4562.75,4246.25
15,15 to 20,4400.71,4186.86
20,20 to 25,4506.61,4239.82
25,25 to 30,4695.4,4427.43
30,30 to 35,4392.94,4021.6
35,35 to 40,3965.24,3678.48
40,40 to 45,3457.27,3249.33
45,45 to 50,3119.64,2898.8
5,5 to 10,4327.68,3987.1
50,50 to 55,2669.33,2571.08
55,55 to 60,2256.66,2072.11
60,60 to 65,1754.58,1694.58
65,65 to 70,1343.58,1280.23
70,70 to 75,846.77,938.39
75,75 to 80,613.27,653.66
80,80 and over,482.74,565.04
