class,age,male,female
0,0 to 1,313.47,286.32
1,1 to 5,1227.53,1119.28
10,10 to 15,1666.06,1586.61
15,15 to 20,1856.86,1823.27
20,20 to 25,2040.12,1864.33
25,25 to 30,1980.58,1743.32
30,30 to 35,1798.46,1600.94
35,35 to 40,1607.56,1449.29
40,40 to 45,1407.13,1345.14
45,45 to 50,1274.02,1202.08
5,5 to 10,1466.24,1358.23
50,50 to 55,1078.25,1062.43
55,55 to 60,968,849.54
60,60 to 65,730.65,715.35
65,65 to 70,525.89,513.24
70,70 to 75,322.89,357.4
75,75 to 80,208.58,252.07
80,80 and over,185.41,207.07
