class,age,male,female
0,0 to 1,1871.57,1798.7
1,1 to 5,7328.97,7031.4
10,10 to 15,8307.83,7927.84
15,15 to 20,6524.62,6652.6
20,20 to 25,6145.74,6613.95
25,25 to 30,6878.13,6390.74
30,30 to 35,6245.13,6020.34
35,35 to 40,5885.54,5619.25
40,40 to 45,5056.84,4920.88
45,45 to 50,4584.54,4453.94
5,5 to 10,9222.52,9024.42
50,50 to 55,3764.09,3683.54
55,55 to 60,3036.96,3211.03
60,60 to 65,2605.74,2928.21
65,65 to 70,1716.8,2060.79
70,70 to 75,923.89,1249.28
75,75 to 80,458.26,661.35
80,80 and over,358.6,532.36
