class,age,male,female
0,0 to 1,881.11,824.88
1,1 to 5,3450.37,3224.6
10,10 to 15,4662.34,4426.06
15,15 to 20,4036.39,3889.56
20,20 to 25,3768.31,3865.95
25,25 to 30,3837.71,3756.41
30,30 to 35,3535.09,3509.28
35,35 to 40,3347.79,3385.97
40,40 to 45,3130.62,3225.16
45,45 to 50,2922.23,2886.13
5,5 to 10,4754.61,4361.27
50,50 to 55,2484.23,2598.06
55,55 to 60,2155.65,2114.35
60,60 to 65,1734.26,1766.53
65,65 to 70,1149.12,1188.82
70,70 to 75,662.37,826.78
75,75 to 80,393.79,500.59
80,80 and over,305.69,385.08
