class,age,male,female
0,0 to 1,480.96,424.07
1,1 to 5,1883.42,1657.76
10,10 to 15,2601.39,2415.75
15,15 to 20,2857.87,2745.73
20,20 to 25,3095.23,2866.51
25,25 to 30,3126.17,2935.2
30,30 to 35,2948.53,2699.68
35,35 to 40,2694.31,2476.17
40,40 to 45,2446.99,2213.83
45,45 to 50,2173.88,1982
5,5 to 10,2314.59,2063.26
50,50 to 55,1853.09,1792.41
55,55 to 60,1700.02,1496.2
60,60 to 65,1328.94,1203.52
65,65 to 70,963.16,914.6
70,70 to 75,689.65,730.13
75,75 to 80,541.31,535.56
80,80 and over,430.23,453.87
