class,age,male,female
0,0 to 1,1029.73,923.02
1,1 to 5,4032.38,3608.25
10,10 to 15,5965.32,5458.51
15,15 to 20,6204.9,6106.13
20,20 to 25,6770.86,6607.56
25,25 to 30,7205.15,6965.88
30,30 to 35,6661.88,6155.6
35,35 to 40,5897.08,5565.86
40,40 to 45,5446.49,5258.74
45,45 to 50,4869.32,4748.18
5,5 to 10,5104.2,4580.94
50,50 to 55,4451.56,4521.93
55,55 to 60,4068.4,3808.03
60,60 to 65,3251.06,2955.97
65,65 to 70,2378.35,2316.11
70,70 to 75,1814.2,2017.07
75,75 to 80,1490.49,1474.39
80,80 and over,1174.55,1197.12
