class,age,male,female
0,0 to 1,567.14,518.19
1,1 to 5,2220.88,2025.7
10,10 to 15,2935.18,2800.56
15,15 to 20,2941.73,2846.42
20,20 to 25,2981.4,2876.78
25,25 to 30,2946.14,2776.44
30,30 to 35,2737.22,2635.56
35,35 to 40,2583.82,2403.87
40,40 to 45,2290.66,2213.55
45,45 to 50,2102.2,1925.55
5,5 to 10,2836.74,2623.22
50,50 to 55,1683.58,1661.84
55,55 to 60,1485.94,1327.46
60,60 to 65,1078.46,1108.78
65,65 to 70,746.12,774.07
70,70 to 75,459.97,495.7
75,75 to 80,260.2,298.16
80,80 and over,206.04,230.7
