class,age,male,female
0,0 to 1,581.99,531.61
1,1 to 5,2279.06,2078.16
10,10 to 15,3014.67,2877.02
15,15 to 20,3024.6,2926.3
20,20 to 25,3066.98,2958
25,25 to 30,3030.12,2855.83
30,30 to 35,2815.81,2711.4
35,35 to 40,2658.64,2472.98
40,40 to 45,2356.9,2276.99
45,45 to 50,2162.69,1980.55
5,5 to 10,2911.89,2692.29
50,50 to 55,1732.11,1709.23
55,55 to 60,1529.07,1365.28
60,60 to 65,1109.55,1140.1
65,65 to 70,767.83,796.29
70,70 to 75,473.84,510.19
75,75 to 80,268.07,307.04
80,80 and over,212.33,237.61
