class,age,male,female
0,0 to 1,475.69,445.34
1,1 to 5,1862.79,1740.9
10,10 to 15,2517.11,2389.55
15,15 to 20,2179.17,2099.9
20,20 to 25,2034.44,2087.15
25,25 to 30,2071.91,2028.02
30,30 to 35,1908.53,1894.6
35,35 to 40,1807.41,1828.02
40,40 to 45,1690.17,1741.21
45,45 to 50,1577.66,1558.17
5,5 to 10,2566.93,2354.57
50,50 to 55,1341.19,1402.64
55,55 to 60,1163.79,1141.5
60,60 to 65,936.3,953.72
65,65 to 70,620.39,641.82
70,70 to 75,357.6,446.36
75,75 to 80,212.6,270.26
80,80 and over,165.03,207.9
