class,age,male,female
0,0 to 1,659.46,599.8
1,1 to 5,2582.4,2344.72
10,10 to 15,3631.74,3428.78
15,15 to 20,3459.37,3505.74
20,20 to 25,3496.05,3425.83
25,25 to 30,3430.22,3334.51
30,30 to 35,3207,3042.94
35,35 to 40,2858.86,2746.58
40,40 to 45,2568.62,2511.15
45,45 to 50,2315.08,2272.48
5,5 to 10,3223.19,2944.63
50,50 to 55,2096.19,2037.85
55,55 to 60,1713.54,1611.84
60,60 to 65,1336.65,1259.16
65,65 to 70,1012.21,988.45
70,70 to 75,765.6,844.8
75,75 to 80,543.05,557.7
80,80 and over,424.24,472
