class,age,male,female
0,0 to 1,1207.89,1127.96
1,1 to 5,4730.02,4409.38
10,10 to 15,5533.23,5190.43
15,15 to 20,5030.15,5082.25
20,20 to 25,5138.88,5339.27
25,25 to 30,5403.92,5127.61
30,30 to 35,5080.4,4717.32
35,35 to 40,4568.98,4272.95
40,40 to 45,4119.16,4034.9
45,45 to 50,3792.9,3538.85
5,5 to 10,5832.2,5490.16
50,50 to 55,3155.25,3166.76
55,55 to 60,2731.23,2603.68
60,60 to 65,2198.4,2171.58
65,65 to 70,1417.82,1383.68
70,70 to 75,822.8,978.93
75,75 to 80,486.43,577.89
80,80 and over,389.61,452.6
