class,age,male,female
0,0 to 1,1780.83,1654.65
1,1 to 5,6973.65,6468.29
10,10 to 15,8781.14,8360.11
15,15 to 20,7325.95,7295.11
20,20 to 25,6886.5,6871.76
25,25 to 30,7158.46,6834.33
30,30 to 35,7141.54,7108.39
35,35 to 40,6991.16,6606.57
40,40 to 45,6235.67,6135.68
45,45 to 50,5546.35,5401.53
5,5 to 10,8688.19,8092.16
50,50 to 55,4796.71,4833.51
55,55 to 60,4075.74,4348.13
60,60 to 65,3768.45,3889.21
65,65 to 70,2423.16,2634.21
70,70 to 75,1392.36,1808.81
75,75 to 80,770.74,1109.7
80,80 and over,643.4,873.59
