class,age,male,female
0,0 to 1,1000.25,930.99
1,1 to 5,3916.93,3639.38
10,10 to 15,4934.92,4701.36
15,15 to 20,4150.62,4134
20,20 to 25,3904.29,3892.12
25,25 to 30,4039.7,3854.7
30,30 to 35,4018.93,3997.75
35,35 to 40,3921.34,3709.24
40,40 to 45,3491.6,3442.21
45,45 to 50,3104.18,3019.97
5,5 to 10,4868.87,4540.54
50,50 to 55,2671.79,2697.74
55,55 to 60,2271.84,2421.49
60,60 to 65,2087.72,2161.95
65,65 to 70,1348.91,1472.09
70,70 to 75,774.85,1007.3
75,75 to 80,430.56,618.8
80,80 and over,358.57,489.11
