class,age,male,female
0,0 to 1,1617.01,1494.88
1,1 to 5,6332.13,5843.74
10,10 to 15,8135.66,7819.99
15,15 to 20,7118.33,7211.37
20,20 to 25,6531.39,6823.36
25,25 to 30,6550.28,6454.03
30,30 to 35,5988.94,6205.29
35,35 to 40,5726.17,5929.88
40,40 to 45,5246.21,5424.16
45,45 to 50,4684.41,4532.11
5,5 to 10,8773.1,8247.26
50,50 to 55,3749.31,4153.92
55,55 to 60,3173.85,3499.48
60,60 to 65,2795.27,3309.98
65,65 to 70,1731.58,2053.36
70,70 to 75,1019.77,1365.61
75,75 to 80,551.71,703.77
80,80 and over,417.3,588.72
