class,age,male,female
0,0 to 1,703.02,659.26
1,1 to 5,2753,2577.14
10,10 to 15,3552.41,3423.14
15,15 to 20,2723.34,2940.35
20,20 to 25,2694.56,2988.09
25,25 to 30,2807.49,2766.77
30,30 to 35,2482.83,2468.76
35,35 to 40,2339.53,2378.9
40,40 to 45,2216.74,2252.28
45,45 to 50,1976.22,1925.94
5,5 to 10,3800.19,3596.29
50,50 to 55,1654.01,1755.64
55,55 to 60,1448.45,1579.75
60,60 to 65,1489.51,1553.24
65,65 to 70,849.69,895.17
70,70 to 75,429.99,576.84
75,75 to 80,241.72,315.09
80,80 and over,171.56,249.8
