class,age,male,female
0,0 to 1,677.94,627.61
1,1 to 5,2654.78,2453.41
10,10 to 15,3632.14,3448.81
15,15 to 20,4055.56,4087.55
20,20 to 25,4022.2,3791.53
25,25 to 30,3900.58,3562.72
30,30 to 35,3746.71,3470.76
35,35 to 40,3493.16,3252.26
40,40 to 45,3150.95,3076.27
45,45 to 50,2814.33,2706.16
5,5 to 10,3043.79,2807.88
50,50 to 55,2467.38,2497.86
55,55 to 60,2206.44,2122.7
60,60 to 65,1847.6,1806.1
65,65 to 70,1322.11,1372.35
70,70 to 75,876.1,966.21
75,75 to 80,494.33,607.06
80,80 and over,419.85,474.49
