class,age,male,female
0,0 to 1,831.25,778.17
1,1 to 5,3255.12,3041.98
10,10 to 15,4398.16,4175.03
15,15 to 20,3808.34,3669.47
20,20 to 25,3555.73,3647.59
25,25 to 30,3621.27,3544.39
30,30 to 35,3335.86,3311.19
35,35 to 40,3158.89,3194.58
40,40 to 45,2953.74,3042.66
45,45 to 50,2757,2722.78
5,5 to 10,4485.1,4113.95
50,50 to 55,2343.73,2450.98
55,55 to 60,2033.79,1994.66
60,60 to 65,1636.07,1666.57
65,65 to 70,1084.16,1121.59
70,70 to 75,624.91,779.92
75,75 to 80,371.53,472.24
80,80 and over,288.35,363.29
