class,age,male,female
0,0 to 1,1226.83,1104.25
1,1 to 5,4804.21,4316.7
10,10 to 15,7082.11,6510.2
15,15 to 20,7266.43,7020.73
20,20 to 25,8086.83,7623.85
25,25 to 30,7937.74,7599.57
30,30 to 35,7495.46,6997.04
35,35 to 40,6935.12,6520.97
40,40 to 45,6317.22,5951.09
45,45 to 50,5647.26,5297.45
5,5 to 10,6229.71,5560.22
50,50 to 55,4843.61,4715.96
55,55 to 60,4189.8,3974.16
60,60 to 65,3456.4,3159.97
65,65 to 70,2529.38,2452.17
70,70 to 75,1795.59,1917.25
75,75 to 80,1335.27,1354.47
80,80 and over,1074.53,1156.34
