class,age,male,female
0,0 to 1,820.75,768.01
1,1 to 5,3214.02,3002.28
10,10 to 15,4348.28,4124.49
15,15 to 20,3808.88,3660.8
20,20 to 25,3567.91,3645.34
25,25 to 30,3626.09,3541.05
30,30 to 35,3341.8,3308.59
35,35 to 40,3166.92,3198.65
40,40 to 45,2955.93,3031.97
45,45 to 50,2755.3,2710.55
5,5 to 10,4413.62,4049.95
50,50 to 55,2345.41,2432.33
55,55 to 60,2032.56,1978.81
60,60 to 65,1618.36,1646.21
65,65 to 70,1082.01,1119.27
70,70 to 75,622.34,775.56
75,75 to 80,374.93,475.51
80,80 and over,291.86,369.36
