class,age,male,female
0,0 to 1,1243.78,1131.43
1,1 to 5,4870.57,4422.93
10,10 to 15,6696.56,6232.58
15,15 to 20,6317.18,6047.68
20,20 to 25,6500.44,6106.42
25,25 to 30,6836.85,6453.5
30,30 to 35,6402.47,5834.62
35,35 to 40,5725.64,5258.74
40,40 to 45,4964.05,4661.17
45,45 to 50,4474.16,4170.43
5,5 to 10,6393.97,5886.49
50,50 to 55,3816.19,3730.37
55,55 to 60,3225.58,3005.43
60,60 to 65,2582.03,2487.07
65,65 to 70,1962.58,1847.43
70,70 to 75,1259.28,1380.17
75,75 to 80,906.38,947.41
80,80 and over,710.51,814.05
