class,age,male,female
0,0 to 1,209.63,194.1
1,1 to 5,820.89,758.76
10,10 to 15,1007.56,961.82
15,15 to 20,993.24,985.89
20,20 to 25,952.44,885.79
25,25 to 30,918.14,870.19
30,30 to 35,890.55,862.31
35,35 to 40,850.55,792.88
40,40 to 45,764.13,753.41
45,45 to 50,686.31,656.93
5,5 to 10,953.6,892.21
50,50 to 55,597.57,599.95
55,55 to 60,536.32,549.62
60,60 to 65,501.31,500.6
65,65 to 70,343.51,355.53
70,70 to 75,215.09,241.77
75,75 to 80,118.62,151.7
80,80 and over,105.07,133.81
