class,age,male,female
0,0 to 1,1340.83,1173.84
1,1 to 5,5250.61,4588.75
10,10 to 15,7592.07,7289.27
15,15 to 20,7368.11,7283.6
20,20 to 25,7252.73,6648.81
25,25 to 30,6813.43,6518.2
30,30 to 35,6299.69,6375.97
35,35 to 40,5854.27,5942.6
40,40 to 45,5428.32,5339.56
45,45 to 50,4781.09,4511.79
5,5 to 10,6980.23,6277.67
50,50 to 55,3998.49,4250.29
55,55 to 60,3543.18,3530.98
60,60 to 65,3045.25,3118.97
65,65 to 70,2162.08,2118.57
70,70 to 75,1489.57,1646.79
75,75 to 80,959.34,969.1
80,80 and over,790.88,862.84
