class,age,male,female
0,0 to 1,533.4,493.74
1,1 to 5,2088.75,1930.12
10,10 to 15,2857.89,2713.3
15,15 to 20,3189.88,3215.04
20,20 to 25,3163.27,2983.84
25,25 to 30,3068.18,2803.95
30,30 to 35,2946.9,2730.66
35,35 to 40,2747.44,2558.81
40,40 to 45,2478.87,2420.52
45,45 to 50,2214.58,2129.52
5,5 to 10,2396.43,2210.14
50,50 to 55,1941.42,1965.7
55,55 to 60,1736.14,1670.24
60,60 to 65,1453.97,1420.51
65,65 to 70,1039.76,1078.63
70,70 to 75,688.86,759.65
75,75 to 80,388.99,476.94
80,80 and over,330.05,373.06
