class,age,male,female
0,0 to 1,279.99,246.67
1,1 to 5,1096.44,964.25
10,10 to 15,1509.01,1401.59
15,15 to 20,1663.36,1594.65
20,20 to 25,1801.59,1663.1
25,25 to 30,1813.4,1700.17
30,30 to 35,1713.19,1567.65
35,35 to 40,1568.1,1438.94
40,40 to 45,1422.27,1281.96
45,45 to 50,1262.88,1146.87
5,5 to 10,1346.33,1199.6
50,50 to 55,1072.27,1033.55
55,55 to 60,983.6,862.15
60,60 to 65,767.28,694.26
65,65 to 70,555.33,525.93
70,70 to 75,395.73,417.31
75,75 to 80,309.33,306.03
80,80 and over,246.37,260.43
