class,age,male,female
0,0 to 1,3085.27,2786.94
1,1 to 5,12081.77,10894.58
10,10 to 15,18000.69,16629.98
15,15 to 20,18193.16,17768.59
20,20 to 25,20281.81,19237.51
25,25 to 30,19967.32,19100.6
30,30 to 35,18722.62,17533.85
35,35 to 40,17370.6,16398.74
40,40 to 45,15919.04,15106.19
45,45 to 50,14272.45,13463.67
5,5 to 10,15686.27,14012.85
50,50 to 55,12254.59,12008.9
55,55 to 60,10526.32,10149.98
60,60 to 65,8844.27,8152.98
65,65 to 70,6536.25,6438.72
70,70 to 75,4683.15,5046.52
75,75 to 80,3502.14,3566.4
80,80 and over,2777.34,3004.02
