class,age,male,female
0,0 to 1,722.38,656.7
1,1 to 5,2828.81,2567.16
10,10 to 15,3890.84,3619.66
15,15 to 20,3677.03,3519.69
20,20 to 25,3790.75,3555.01
25,25 to 30,3989.22,3763.09
30,30 to 35,3736.84,3400.15
35,35 to 40,3338.39,3060.47
40,40 to 45,2890.16,2708.6
45,45 to 50,2603.1,2423.42
5,5 to 10,3709.48,3415.36
50,50 to 55,2220.44,2167.41
55,55 to 60,1875.78,1745.81
60,60 to 65,1501.37,1444.4
65,65 to 70,1144.27,1075.18
70,70 to 75,735.59,804.36
75,75 to 80,530.97,553.37
80,80 and over,416.28,476.3
