class,age,male,female
0,0 to 1,1065.05,972.96
1,1 to 5,4170.69,3803.48
10,10 to 15,5646.92,5378.79
15,15 to 20,6257.61,6135.98
20,20 to 25,6854.63,6268.78
25,25 to 30,6654.2,5864.7
30,30 to 35,6047.92,5401.8
35,35 to 40,5420.7,4890.22
40,40 to 45,4742.61,4535.29
45,45 to 50,4293.95,4044.79
5,5 to 10,4995.45,4629.7
50,50 to 55,3621.03,3567.71
55,55 to 60,3248.37,2852.98
60,60 to 65,2443.89,2407.35
65,65 to 70,1762.07,1729.78
70,70 to 75,1080.2,1197.37
75,75 to 80,693.71,842.64
80,80 and over,616.15,690.16
