class,age,male,female
0,0 to 1,846.36,773.09
1,1 to 5,3314.31,3022.15
10,10 to 15,4384.1,4183.92
15,15 to 20,4398.63,4255.68
20,20 to 25,4460.34,4301.85
25,25 to 30,4406.74,4153.29
30,30 to 35,4095.07,3943.21
35,35 to 40,3866.5,3596.48
40,40 to 45,3427.68,3311.44
45,45 to 50,3145.21,2880.31
5,5 to 10,4234.6,3915.26
50,50 to 55,2519.01,2485.73
55,55 to 60,2223.71,1985.47
60,60 to 65,1613.58,1657.98
65,65 to 70,1116.62,1157.99
70,70 to 75,689.1,741.96
75,75 to 80,389.85,446.53
80,80 and over,308.8,345.55
