class,age,male,female
0,0 to 1,814.79,743.34
1,1 to 5,3190.66,2905.82
10,10 to 15,4359.23,4094.84
15,15 to 20,4659.89,4641.66
20,20 to 25,4755.91,4692.71
25,25 to 30,4684.93,4416.23
30,30 to 35,4369.01,4104.34
35,35 to 40,4009.66,3799.16
40,40 to 45,3646.23,3587.2
45,45 to 50,3340.41,3195.49
5,5 to 10,3938.5,3565.05
50,50 to 55,2859.54,2912.23
55,55 to 60,2570.14,2397.1
60,60 to 65,2097.38,1961.64
65,65 to 70,1419,1366.65
70,70 to 75,893.05,984.22
75,75 to 80,569.63,601.37
80,80 and over,448.92,517.31
