class,age,male,female
0,0 to 1,876.96,797.23
1,1 to 5,3434.12,3116.5
10,10 to 15,4723.38,4394.21
15,15 to 20,4463.72,4272.73
20,20 to 25,4601.66,4315.58
25,25 to 30,4842.55,4568.09
30,30 to 35,4536.17,4127.54
35,35 to 40,4052.55,3715.26
40,40 to 45,3508.5,3288.17
45,45 to 50,3160.05,2941.96
5,5 to 10,4503.3,4146.23
50,50 to 55,2695.52,2631.18
55,55 to 60,2277.12,2119.38
60,60 to 65,1822.61,1753.47
65,65 to 70,1389.06,1305.21
70,70 to 75,892.93,976.44
75,75 to 80,644.52,671.74
80,80 and over,505.3,578.17
