class,age,male,female
0,0 to 1,1161.61,1040.71
1,1 to 5,4548.82,4068.29
10,10 to 15,6715.37,6147.49
15,15 to 20,6996.6,6880.18
20,20 to 25,7633.04,7437.31
25,25 to 30,8110.06,7834.13
30,30 to 35,7502.93,6930.83
35,35 to 40,6647.91,6269.45
40,40 to 45,6136.82,5914.03
45,45 to 50,5485.45,5338.58
5,5 to 10,5752.66,5161.86
50,50 to 55,5004.72,5077.05
55,55 to 60,4574.45,4274.5
60,60 to 65,3653.2,3321.23
65,65 to 70,2671.84,2600.16
70,70 to 75,2034.69,2259.46
75,75 to 80,1669.73,1651.71
80,80 and over,1316.08,1342.53
