class,age,male,female
0,0 to 1,471.76,430.92
1,1 to 5,1847.37,1684.52
10,10 to 15,2443.66,2332.09
15,15 to 20,2451.76,2372.08
20,20 to 25,2486.16,2397.82
25,25 to 30,2456.28,2315.01
30,30 to 35,2282.56,2197.92
35,35 to 40,2155.16,2004.65
40,40 to 45,1910.56,1845.77
45,45 to 50,1753.11,1605.46
5,5 to 10,2360.33,2182.34
50,50 to 55,1404.08,1385.52
55,55 to 60,1239.48,1106.69
60,60 to 65,899.4,924.14
65,65 to 70,622.39,645.46
70,70 to 75,384.1,413.56
75,75 to 80,217.3,248.89
80,80 and over,172.12,192.61
