class,age,male,female
0,0 to 1,1361.21,1282.45
1,1 to 5,5330.43,5013.29
10,10 to 15,5810.77,5555.22
15,15 to 20,4675.03,4965.79
20,20 to 25,4659.07,5047.97
25,25 to 30,5031.69,4746.81
30,30 to 35,4642.87,4488.91
35,35 to 40,4321.45,4363.71
40,40 to 45,4013.58,4038
45,45 to 50,3689.52,3548.37
5,5 to 10,6842.34,6703.47
50,50 to 55,2993.46,2942.36
55,55 to 60,2410,2515.07
60,60 to 65,2177.39,2658.96
65,65 to 70,1429.17,1714.98
70,70 to 75,650.25,906.91
75,75 to 80,288.46,440.89
80,80 and over,209.21,320.52
