class,age,male,female
0,0 to 1,381.24,355.08
1,1 to 5,1492.93,1388.07
10,10 to 15,1819.75,1723.18
15,15 to 20,1495.84,1575.28
20,20 to 25,1428.17,1548.55
25,25 to 30,1505.4,1477.71
30,30 to 35,1374.58,1401.79
35,35 to 40,1303.92,1350.81
40,40 to 45,1220.14,1258.72
45,45 to 50,1085.6,1085.96
5,5 to 10,2141.75,2014.81
50,50 to 55,891.6,941.57
55,55 to 60,676.9,746.29
60,60 to 65,561.77,779.23
65,65 to 70,381.7,531.31
70,70 to 75,182.05,301.95
75,75 to 80,78.99,132.1
80,80 and over,64.26,108.26
