class,age,male,female
0,0 to 1,479.03,443.53
1,1 to 5,1875.84,1733.81
10,10 to 15,2566.33,2436.93
15,15 to 20,2863.87,2886.47
20,20 to 25,2836.91,2674.73
25,25 to 30,2749.96,2512.55
30,30 to 35,2642.3,2449.62
35,35 to 40,2464.85,2295.99
40,40 to 45,2223.64,2172.17
45,45 to 50,1986.36,1909.97
5,5 to 10,2150.98,1984.43
50,50 to 55,1740.61,1762.88
55,55 to 60,1556.82,1498.93
60,60 to 65,1303.55,1275.5
65,65 to 70,933.31,969.93
70,70 to 75,618.24,682.37
75,75 to 80,348.67,428.51
80,80 and over,295.93,334.95
