class,age,male,female
0,0 to 1,4267.34,3761.85
1,1 to 5,16710.7,14705.69
10,10 to 15,23062.93,21407.32
15,15 to 20,25365.39,24339.95
20,20 to 25,27481.81,25423.68
25,25 to 30,27720.04,26022.51
30,30 to 35,26167.38,23953.68
35,35 to 40,23920.4,21973.94
40,40 to 45,21710.01,19621.95
45,45 to 50,19281.8,17560.62
5,5 to 10,20544.25,18310.22
50,50 to 55,16420.39,15862.35
55,55 to 60,15059.7,13237.2
60,60 to 65,11758.77,10641.33
65,65 to 70,8513.96,8072.15
70,70 to 75,6084.96,6432.33
75,75 to 80,4766.96,4716.02
80,80 and over,3795.29,4005.04
