class,age,male,female
0,0 to 1,740.71,711.35
1,1 to 5,2900.6,2780.8
10,10 to 15,3279.08,3127.23
15,15 to 20,2549.33,2600.76
20,20 to 25,2399.36,2590.95
25,25 to 30,2704.3,2513.1
30,30 to 35,2456.9,2368.34
35,35 to 40,2320.89,2214.23
40,40 to 45,1996.36,1937.71
45,45 to 50,1810.79,1761.33
5,5 to 10,3657.48,3577.88
50,50 to 55,1493.68,1457.47
55,55 to 60,1202.77,1273.2
60,60 to 65,1039.47,1164.26
65,65 to 70,680.84,814.5
70,70 to 75,366.09,494.74
75,75 to 80,180.09,260.67
80,80 and over,141.4,208.79
