class,age,male,female
0,0 to 1,1033.1,925.78
1,1 to 5,4045.58,3619.04
10,10 to 15,5975.14,5474.58
15,15 to 20,6192.99,6107.55
20,20 to 25,6733.66,6588.1
25,25 to 30,7147.61,6928.28
30,30 to 35,6611.51,6127.67
35,35 to 40,5855.91,5541.17
40,40 to 45,5406.62,5229.03
45,45 to 50,4836.71,4726.23
5,5 to 10,5116.76,4594.47
50,50 to 55,4420.7,4497.68
55,55 to 60,4041.31,3790.19
60,60 to 65,3236.86,2947.53
65,65 to 70,2373.24,2310.67
70,70 to 75,1806.94,2008.37
75,75 to 80,1484.26,1469.27
80,80 and over,1165.69,1190.34
