class,age,male,female
0,0 to 1,1134.55,1035.65
1,1 to 5,4442.83,4048.54
10,10 to 15,6069.15,5703.01
15,15 to 20,6513.72,6485.99
20,20 to 25,6655.17,6562.04
25,25 to 30,6549.34,6170.21
30,30 to 35,6105.51,5733.8
35,35 to 40,5603.56,5310.85
40,40 to 45,5098.08,5018.56
45,45 to 50,4673.07,4470.77
5,5 to 10,5484.49,4965.22
50,50 to 55,4000.9,4071.41
55,55 to 60,3590.87,3349.04
60,60 to 65,2927.63,2738.86
65,65 to 70,1983.51,1910.25
70,70 to 75,1247.47,1375.84
75,75 to 80,797.45,842.43
80,80 and over,627.42,725.21
