class,age,male,female
0,0 to 1,492.91,461.45
1,1 to 5,1930.2,1803.89
10,10 to 15,2608.19,2476.01
15,15 to 20,2258.02,2175.89
20,20 to 25,2108.05,2162.67
25,25 to 30,2146.88,2101.4
30,30 to 35,1977.59,1963.15
35,35 to 40,1872.81,1894.17
40,40 to 45,1751.32,1804.21
45,45 to 50,1634.74,1614.55
5,5 to 10,2659.81,2439.76
50,50 to 55,1389.72,1453.4
55,55 to 60,1205.9,1182.8
60,60 to 65,970.18,988.23
65,65 to 70,642.84,665.05
70,70 to 75,370.54,462.52
75,75 to 80,220.29,280.04
80,80 and over,171.01,215.42
