class,age,male,female
0,0 to 1,1921.98,1794.82
1,1 to 5,7526.36,7016.26
10,10 to 15,8804.11,8258.7
15,15 to 20,8003.39,8086.31
20,20 to 25,8176.23,8495.26
25,25 to 30,8598.15,8158.51
30,30 to 35,8083.48,7505.76
35,35 to 40,7269.75,6798.71
40,40 to 45,6554.08,6420.06
45,45 to 50,6035.02,5630.69
5,5 to 10,9280.18,8736
50,50 to 55,5020.34,5038.62
55,55 to 60,4345.63,4142.64
60,60 to 65,3497.79,3455.2
65,65 to 70,2255.77,2201.47
70,70 to 75,1308.96,1557.42
75,75 to 80,773.77,919.33
80,80 and over,619.76,720
