class,age,male,female
0,0 to 1,310.43,273.73
1,1 to 5,1215.63,1070.07
10,10 to 15,1679.92,1537.05
15,15 to 20,1858.61,1748.14
20,20 to 25,2027.62,1863.5
25,25 to 30,2008.67,1901.92
30,30 to 35,1924.45,1763.43
35,35 to 40,1759.23,1616.56
40,40 to 45,1578.59,1425.18
45,45 to 50,1396.8,1269.1
5,5 to 10,1520.97,1353.59
50,50 to 55,1187.9,1133.61
55,55 to 60,1080.91,943.13
60,60 to 65,828.71,738.93
65,65 to 70,589.1,541.71
70,70 to 75,410.38,425.16
75,75 to 80,311.39,307.73
80,80 and over,257.25,270.52
