class,age,male,female
0,0 to 1,1523.4,1434.29
1,1 to 5,5965.55,5606.86
10,10 to 15,6351.29,5937.23
15,15 to 20,4720.61,5154.89
20,20 to 25,4868.71,5235.63
25,25 to 30,5575.15,5131.42
30,30 to 35,4968.1,4572.44
35,35 to 40,4376.63,4249.64
40,40 to 45,4047.3,3719.94
45,45 to 50,3392.27,3163.75
5,5 to 10,7594.72,7492.74
50,50 to 55,2705.04,2578.38
55,55 to 60,2025.53,2170.04
60,60 to 65,2016.78,2582.2
65,65 to 70,1332.28,1681.45
70,70 to 75,656.25,961.44
75,75 to 80,309.21,450
80,80 and over,239.95,407.28
