class,age,male,female
0,0 to 1,2184.43,2020.13
1,1 to 5,8554.13,7897.01
10,10 to 15,10434.57,9968.53
15,15 to 20,10423.41,10334.3
20,20 to 25,10008.01,9262.55
25,25 to 30,9601.32,9096.44
30,30 to 35,9336.3,9017.05
35,35 to 40,8912.36,8286.22
40,40 to 45,8011.97,7915.05
45,45 to 50,7206.45,6901.18
5,5 to 10,9912.91,9267.69
50,50 to 55,6287.92,6299.72
55,55 to 60,5627.68,5771.03
60,60 to 65,5250.78,5261.65
65,65 to 70,3616.02,3758.41
70,70 to 75,2267.77,2554.14
75,75 to 80,1251.75,1612.03
80,80 and over,1115.17,1429.5
