class,age,male,female
0,0 to 1,166.63,146.79
1,1 to 5,652.52,573.83
10,10 to 15,897.91,834.48
15,15 to 20,989.61,949.44
20,20 to 25,1071.54,989.35
25,25 to 30,1079.24,1011.46
30,30 to 35,1019.04,932.42
35,35 to 40,932.79,855.91
40,40 to 45,846.4,762.85
45,45 to 50,751.65,682.58
5,5 to 10,800.64,713.42
50,50 to 55,638.16,615.36
55,55 to 60,585.57,513.36
60,60 to 65,457.09,413.82
65,65 to 70,331.05,313.87
70,70 to 75,236.11,249.14
75,75 to 80,184.75,182.79
80,80 and over,146.96,155.37
