class,age,male,female
0,0 to 1,1477.87,1380.34
1,1 to 5,5787.27,5395.96
10,10 to 15,6841.47,6423.66
15,15 to 20,6196.13,6238.73
20,20 to 25,6289.27,6529.01
25,25 to 30,6599.5,6275.21
30,30 to 35,6196.11,5779.26
35,35 to 40,5591.68,5258.58
40,40 to 45,5054.08,4968.88
45,45 to 50,4658.34,4364.53
5,5 to 10,7193.12,6758.21
50,50 to 55,3881.23,3907.36
55,55 to 60,3360.22,3210.05
60,60 to 65,2704.53,2677.72
65,65 to 70,1747.7,1713.34
70,70 to 75,1013.64,1210.47
75,75 to 80,599.45,715.96
80,80 and over,479.02,559.93
