class,age,male,female
0,0 to 1,694.2,607.56
1,1 to 5,2718.44,2375.07
10,10 to 15,3774.03,3382.05
15,15 to 20,4119.36,3762.97
20,20 to 25,4496.96,4087.12
25,25 to 30,4392.25,4197.94
30,30 to 35,4279.39,3940.03
35,35 to 40,3934.19,3604.89
40,40 to 45,3464.51,3128.94
45,45 to 50,3054.14,2776.77
5,5 to 10,3497.51,3079.14
50,50 to 55,2598.14,2478.55
55,55 to 60,2379.56,2086.84
60,60 to 65,1834.92,1597.46
65,65 to 70,1265.02,1106.74
70,70 to 75,848.86,844.3
75,75 to 80,608.65,592.69
80,80 and over,540.81,548.42
