class,age,male,female
0,0 to 1,964.88,825.74
1,1 to 5,3778.42,3227.96
10,10 to 15,5173.36,4765.26
15,15 to 20,4932.24,4885.36
20,20 to 25,5109.21,4951.62
25,25 to 30,5024.51,4712.75
30,30 to 35,4939.25,4583.13
35,35 to 40,4505.68,4109.39
40,40 to 45,3954.26,3657.72
45,45 to 50,3470.86,3139.91
5,5 to 10,4621.83,4051.92
50,50 to 55,2937.24,2821.6
55,55 to 60,2627.88,2355.29
60,60 to 65,2163.03,2007.02
65,65 to 70,1477,1324.34
70,70 to 75,994.05,953.88
75,75 to 80,596.26,577.16
80,80 and over,539.49,500.38
